TIME,SIGNAL,DATA_INPUT,DATA_OUTPUT
977,0,0,0.19564174359722533
978,0,0,0.19368532616125309
979,0,0,0.19174847289964056
980,0,0,0.18983098817064414
981,0,0,0.1879326782889377
982,0,0,0.18605335150604832
983,0,0,0.18419281799098783
984,0,0,0.18235088981107794
985,0,0,0.18052738091296716
986,0,0,0.17872210710383749
987,0,0,0.1769348860327991
988,0,0,0.17516553717247113
989,0,0,0.1734138818007464
990,0,0,0.17167974298273894
991,0,0,0.16996294555291155
992,0,0,0.16826331609738243
993,0,0,0.1665806829364086
994,0,0,0.1649148761070445
995,0,0,0.16326572734597405
996,0,0,0.16163307007251432
997,0,0,0.16001673937178917
998,0,0,0.15841657197807127
999,0,0,0.15683240625829056
1000,1,24,0.3952640821957077
1001,1,24,0.6313114413737506
1002,1,24,0.8649983269600131
1003,1,24,1.096348343690413
1004,1,24,1.3253848602535088
1005,1,24,1.5521310116509737
1006,1,24,1.776609701534464
1007,1,24,1.9988436045191194
1008,1,24,2.218855168473928
1009,1,24,2.436666616789189
1010,1,24,2.652299950621297
1011,1,24,2.865776951115084
1012,1,24,3.077119181603933
1013,1,24,3.2863479897878936
1014,1,24,3.4934845098900147
1015,1,24,3.6985496647911145
1016,1,24,3.9015641681432034
1017,1,24,4.102548526461772
1018,1,24,4.301523041197154
1019,1,24,4.498507810785182
1020,1,24,4.69352273267733
1021,1,24,4.8865875053505565
1022,1,24,5.077721630297051
1023,1,24,5.26694441399408
1024,1,24,5.45427496985414
1025,1,24,5.639732220155598
1026,1,24,5.823334897954042
1027,1,24,6.005101548974501
1028,1,24,6.185050533484756
1029,1,24,6.363200028149909
1030,1,24,6.53956802786841
1031,1,24,6.7141723475897255
1032,1,24,6.887030624113828
1033,1,24,7.05816031787269
1034,1,24,7.227578714693963
1035,1,24,7.395302927547023
1036,1,24,7.561349898271553
1037,1,24,7.725736399288838
1038,1,24,7.8884790352959495
1039,1,24,8.04959424494299
1040,1,24,8.20909830249356
1041,1,24,8.367007319468625
1042,1,24,8.523337246273938
1043,1,24,8.678103873811198
1044,1,24,8.831322835073086
1045,1,24,8.983009606722355
1046,1,24,9.13317951065513
1047,1,24,9.28184771554858
1048,1,24,9.429029238393094
1049,1,24,9.574738946009163
1050,1,24,9.71899155654907
1051,1,24,9.86180164098358
1052,1,24,10.003183624573746
1053,1,24,10.143151788328009
1054,1,24,10.281720270444728
1055,1,24,10.418903067740281
1056,1,24,10.554714037062878
1057,1,24,10.68916689669225
1058,1,24,10.822275227725328
1059,1,24,10.954052475448075
1060,1,24,11.084511950693594
1061,1,24,11.213666831186659
1062,1,24,11.341530162874792
1063,1,24,11.468114861246043
1064,1,24,11.593433712633583
1065,1,24,11.717499375507247
1066,1,24,11.840324381752174
1067,1,24,11.961921137934652
1068,1,24,12.082301926555306
1069,1,24,12.201478907289754
1070,1,24,12.319464118216857
1071,1,24,12.436269477034688
1072,1,24,12.551906782264341
1073,1,24,12.666387714441697
1074,1,24,12.779723837297281
1075,1,24,12.891926598924309
1076,1,24,13.003007332935066
1077,1,24,13.112977259605715
1078,1,24,13.221847487009658
1079,1,24,13.329629012139561
1080,1,24,13.436332722018166
1081,1,24,13.541969394797984
1082,1,24,13.646549700850004
1083,1,24,13.750084203841505
1084,1,24,13.85258336180309
1085,1,24,13.954057528185059
1086,1,24,14.054516952903208
1087,1,24,14.153971783374176
1088,1,24,14.252432065540434
1089,1,24,14.34990774488503
1090,1,24,14.44640866743618
1091,1,24,14.541944580761818
1092,1,24,14.6365251349542
1093,1,24,14.730159883604658
1094,1,24,14.822858284768612
1095,1,24,14.914629701920926
1096,1,24,15.005483404901717
1097,1,24,15.0954285708527
1098,1,24,15.184474285144173
1099,1,24,15.272629542292732
1100,1,24,15.359903246869804
1101,1,24,15.446304214401106
1102,1,24,15.531841172257096
1103,1,24,15.616522760534524
1104,1,24,15.700357532929178
1105,1,24,15.783353957599887
1106,1,24,15.86552041802389
1107,1,24,15.946865213843651
1108,1,24,16.027396561705213
1109,1,24,16.10712259608816
1110,1,24,16.186051370127277
1111,1,24,16.264190856426005
1112,1,24,16.341548947861746
1113,1,24,16.418133458383128
1114,1,24,16.493952123799296
1115,1,24,16.569012602561305
1116,1,24,16.64332247653569
1117,1,24,16.716889251770333
1118,1,24,16.78972035925263
1119,1,24,16.861823155660105
1120,1,24,16.933204924103503
1121,1,24,17.003872874862466
1122,1,24,17.073834146113843
1123,1,24,17.143095804652702
1124,1,24,17.211664846606176
1125,1,24,17.279548198140116
1126,1,24,17.346752716158715
1127,1,24,17.41328518899713
1128,1,24,17.47915233710716
1129,1,24,17.544360813736088
1130,1,24,17.608917205598726
1131,1,24,17.67282803354274
1132,1,24,17.736099753207313
1133,1,24,17.798738755675238
1134,1,24,17.860751368118486
1135,1,24,17.9221438544373
1136,1,24,17.98292241589293
1137,1,24,18.043093191734
1138,1,24,18.102662259816658
1139,1,24,18.16163563721849
1140,1,24,18.220019280846305
1141,1,24,18.27781908803784
1142,1,24,18.335040897157462
1143,1,24,18.391690488185887
1144,1,24,18.447773583304027
1145,1,24,18.503295847470987
1146,1,24,18.55826288899628
1147,1,24,18.612680260106316
1148,1,24,18.666553457505252
1149,1,24,18.719887922930198
1150,1,24,18.772689043700897
1151,1,24,18.824962153263886
1152,1,24,18.876712531731247
1153,1,24,18.927945406413933
1154,1,24,18.978665952349793
1155,1,24,19.028879292826296
1156,1,24,19.078590499898034
1157,1,24,19.127804594899054
1158,1,24,19.176526548950065
1159,1,24,19.224761283460563
1160,1,24,19.27251367062596
1161,1,24,19.3197885339197
1162,1,24,19.3665906485805
1163,1,24,19.412924742094695
1164,1,24,19.458795494673748
1165,1,24,19.50420753972701
1166,1,24,19.54916546432974
1167,1,24,19.593673809686443
1168,1,24,19.63773707158958
1169,1,24,19.681359700873685
1170,1,24,19.72454610386495
1171,1,24,19.7673006428263
1172,1,24,19.809627636398037
1173,1,24,19.851531360034055
1174,1,24,19.893016046433715
1175,1,24,19.934085885969377
1176,1,24,19.974745027109684
1177,1,24,20.01499757683859
1178,1,24,20.054847601070204
1179,1,24,20.094299125059504
1180,1,24,20.13335613380891
1181,1,24,20.17202257247082
1182,1,24,20.21030234674611
1183,1,24,20.24819932327865
1184,1,24,20.285717330045866
1185,1,24,20.322860156745406
1186,1,24,20.359631555177952
1187,1,24,20.396035239626173
1188,1,24,20.43207488722991
1189,1,24,20.46775413835761
1190,1,24,20.503076596974033
1191,1,24,20.538045831004293
1192,1,24,20.57266537269425
1193,1,24,20.606938718967307
1194,1,24,20.640869331777633
1195,1,24,20.674460638459855
1196,1,24,20.707716032075258
1197,1,24,20.740638871754506
1198,1,24,20.77323248303696
1199,1,24,20.80550015820659
1200,1,24,20.837445156624526
1201,1,24,20.86907070505828
1202,1,24,20.900379998007697
1203,1,24,20.93137619802762
1204,1,24,20.962062436047344
1205,1,24,20.99244181168687
1206,1,24,21.022517393570002
1207,1,24,21.052292219634303
1208,1,24,21.081769297437962
1209,1,24,21.110951604463583
1210,1,24,21.13984208841895
1211,1,24,21.16844366753476
1212,1,24,21.196759230859413
1213,1,24,21.22479163855082
1214,1,24,21.25254372216531
1215,1,24,21.280018284943658
1216,1,24,21.30721810209422
1217,1,24,21.33414592107328
1218,1,24,21.360804461862546
1219,1,24,21.38719641724392
1220,1,24,21.413324453071482
1221,1,24,21.439191208540766
1222,1,24,21.464799296455357
1223,1,24,21.490151303490805
1224,1,24,21.515249790455897
1225,1,24,21.540097292551337
1226,1,24,21.564696319625824
1227,1,24,21.589049356429566
1228,1,24,21.61315886286527
1229,1,24,21.637027274236615
1230,1,24,21.66065700149425
1231,1,24,21.684050431479307
1232,1,24,21.707209927164513
1233,1,24,21.730137827892868
1234,1,24,21.75283644961394
1235,1,24,21.775308085117803
1236,1,24,21.797555004266627
1237,1,24,21.819579454223963
1238,1,24,21.84138365968172
1239,1,24,21.862969823084903
1240,1,24,21.884340124854052
1241,1,24,21.905496723605513
1242,1,24,21.926441756369456
1243,1,24,21.947177338805762
1244,1,24,21.967705565417706
1245,1,24,21.988028509763527
1246,1,24,22.00814822466589
1247,1,24,22.02806674241923
1248,1,24,22.047786074995038
1249,1,24,22.067308214245088
1250,1,24,22.086635132102636
1251,1,24,22.10576878078161
1252,1,24,22.124711092973794
1253,1,24,22.143463982044057
1254,1,24,22.162029342223615
1255,1,24,22.18040904880138
1256,1,24,22.198604958313368
1257,1,24,22.216618908730233
1258,1,24,22.23445271964293
1259,1,24,22.252108192446503
1260,1,24,22.26958711052204
1261,1,24,22.286891239416818
1262,1,24,22.30402232702265
1263,1,24,22.320982103752424
1264,1,24,22.3377722827149
1265,1,24,22.35439455988775
1266,1,24,22.370850614288873
1267,1,24,22.387142108145984
1268,1,24,22.403270687064524
1269,1,24,22.419237980193877
1270,1,24,22.435045600391938
1271,1,24,22.450695144388018
1272,1,24,22.466188192944138
1273,1,24,22.481526311014697
1274,1,24,22.49671104790455
1275,1,24,22.511743937425507
1276,1,24,22.52662649805125
1277,1,24,22.541360233070737
1278,1,24,22.55594663074003
1279,1,24,22.57038716443263
1280,1,24,22.584683292788306
1281,1,24,22.598836459860422
1282,1,24,22.612848095261818
1283,1,24,22.6267196143092
1284,1,24,22.640452418166106
1285,1,24,22.654047893984444
1286,1,24,22.6675074150446
1287,1,24,22.680832340894153
1288,1,24,22.694024017485212
1289,1,24,22.70708377731036
1290,1,24,22.720012939537256
1291,1,24,22.732812810141883
1292,1,24,22.745484682040466
1293,1,24,22.75802983522006
1294,1,24,22.77044953686786
1295,1,24,22.782745041499183
1296,1,24,22.79491759108419
1297,1,24,22.806968415173348
1298,1,24,22.818898731021616
1299,1,24,22.8307097437114
1300,1,24,22.842402646274284
1301,1,24,22.853978619811542
1302,1,24,22.865438833613428
1303,1,24,22.876784445277295
1304,1,24,22.88801660082452
1305,1,24,22.899136434816278
1306,1,24,22.910145070468115
1307,1,24,22.921043619763434
1308,1,24,22.9318331835658
1309,1,24,22.94251485173014
1310,1,24,22.95308970321284
1311,1,24,22.96355880618071
1312,1,24,22.9739232181189
1313,1,24,22.98418398593771
1314,1,24,22.994342146078335
1315,1,24,23.004398724617552
1316,1,24,23.014354737371377
1317,1,24,23.024211189997665
1318,1,24,23.033969078097687
1319,1,24,23.04362938731671
1320,1,24,23.053193093443543
1321,1,24,23.06266116250911
1322,1,24,23.072034550884016
1323,1,24,23.081314205375175
1324,1,24,23.090501063321422
1325,1,24,23.09959605268821
1326,1,24,23.10860009216133
1327,1,24,23.117514091239716
1328,1,24,23.12633895032732
1329,1,24,23.135075560824045
1330,1,24,23.143724805215804
1331,1,24,23.152287557163646
1332,1,24,23.16076468159201
1333,1,24,23.169157034776088
1334,1,24,23.177465464428327
1335,1,24,23.18569080978404
1336,1,24,23.1938339016862
1337,1,24,23.20189556266934
1338,1,24,23.209876607042645
1339,1,24,23.217777840972218
1340,1,24,23.225600062562496
1341,1,24,23.233344061936872
1342,1,24,23.241010621317503
1343,1,24,23.24860051510433
1344,1,24,23.256114509953285
1345,1,24,23.263553364853752
1346,1,24,23.270917831205214
1347,1,24,23.278208652893163
1348,1,24,23.28542656636423
1349,1,24,23.292572300700588
1350,1,24,23.299646577693583
1351,1,24,23.306650111916646
1352,1,24,23.31358361079748
1353,1,24,23.320447774689505
1354,1,24,23.32724329694261
1355,1,24,23.33397086397318
1356,1,24,23.34063115533345
1357,1,24,23.347224843780115
1358,1,24,23.353752595342314
1359,1,24,23.36021506938889
1360,1,24,23.366612918695
1361,1,24,23.372946789508052
1362,1,24,23.379217321612973
1363,1,24,23.385425148396845
1364,1,24,23.391570896912878
1365,1,24,23.397655187943748
1366,1,24,23.40367863606431
1367,1,24,23.409641849703668
1368,1,24,23.41554543120663
1369,1,24,23.421389976894567
1370,1,24,23.427176077125623
1371,1,24,23.432904316354367
1372,1,24,23.438575273190825
1373,1,24,23.444189520458917
1374,1,24,23.44974762525433
1375,1,24,23.455250149001785
1376,1,24,23.46069764751177
1377,1,24,23.46609067103665
1378,1,24,23.471429764326285
1379,1,24,23.47671546668302
1380,1,24,23.48194831201619
1381,1,24,23.48712882889603
1382,1,24,23.49225754060707
1383,1,24,23.497334965201
1384,1,24,23.50236161554899
1385,1,24,23.5073379993935
1386,1,24,23.512264619399563
1387,1,24,23.517141973205568
1388,1,24,23.521970553473512
1389,1,24,23.52675084793878
1390,1,24,23.531483339459392
1391,1,24,23.536168506064797
1392,1,24,23.54080682100415
1393,1,24,23.545398752794107
1394,1,24,23.549944765266165
1395,1,24,23.554445317613503
1396,1,24,23.55890086443737
1397,1,24,23.563311855792996
1398,1,24,23.567678737235067
1399,1,24,23.572001949862717
1400,1,24,23.57628193036409
1401,1,24,23.58051911106045
1402,1,24,23.584713919949845
1403,1,24,23.588866780750347
1404,1,24,23.592978112942845
1405,1,24,23.597048331813415
1406,1,24,23.60107784849528
1407,1,24,23.605067070010328
1408,1,24,23.609016399310224
1409,1,24,23.612926235317122
1410,1,24,23.61679697296395
1411,1,24,23.62062900323431
1412,1,24,23.624422713201966
1413,1,24,23.628178486069945
1414,1,24,23.631896701209246
1415,1,24,23.635577734197152
1416,1,24,23.63922195685518
1417,1,24,23.64282973728663
1418,1,24,23.646401439913763
1419,1,24,23.649937425514626
1420,1,24,23.653438051259478
1421,1,24,23.656903670746882
1422,1,24,23.660334634039412
1423,1,24,23.66373128769902
1424,1,24,23.667093974822027
1425,1,24,23.670423035073807
1426,1,24,23.67371880472307
1427,1,24,23.67698161667584
1428,1,24,23.68021180050908
1429,1,24,23.68340968250399
1430,1,24,23.68657558567895
1431,1,24,23.68970982982216
1432,1,24,23.69281273152394
1433,1,24,23.6958846042087
1434,1,24,23.698925758166613
1435,1,24,23.701936500584946
1436,1,24,23.704917135579095
1437,1,24,23.707867964223304
1438,1,24,23.71078928458107
1439,1,24,23.71368139173526
1440,1,24,23.716544577817906
1441,1,24,23.719379132039727
1442,1,24,23.722185340719328
1443,1,24,23.724963487312134
1444,1,24,23.727713852439013
1445,1,24,23.730436713914624
1446,1,24,23.733132346775477
1447,1,24,23.735801023307722
1448,1,24,23.738443013074644
1449,1,24,23.741058582943896
1450,1,24,23.743647997114458
1451,1,24,23.746211517143312
1452,1,24,23.748749401971878
1453,1,24,23.75126190795216
1454,1,24,23.753749288872637
1455,1,24,23.756211795983912
1456,1,24,23.758649678024074
1457,1,24,23.761063181243834
1458,1,24,23.763452549431396
1459,1,24,23.765818023937083
1460,1,24,23.768159843697713
1461,1,24,23.770478245260737
1462,1,24,23.77277346280813
1463,1,24,23.775045728180046
1464,1,24,23.777295270898247
1465,1,24,23.779522318189265
1466,1,24,23.781727095007373
1467,1,24,23.7839098240573
1468,1,24,23.786070725816728
1469,1,24,23.788210018558562
1470,1,24,23.790327918372977
1471,1,24,23.792424639189246
1472,1,24,23.794500392797353
1473,1,24,23.79655538886938
1474,1,24,23.798589834980685
1475,1,24,23.80060393663088
1476,1,24,23.80259789726457
1477,1,24,23.804571918291924
1478,1,24,23.806526199109005
1479,1,24,23.808460937117914
1480,1,24,23.810376327746734
1481,1,24,23.812272564469268
1482,1,24,23.814149838824576
1483,1,24,23.81600834043633
1484,1,24,23.817848257031965
1485,1,24,23.819669774461644
1486,1,24,23.821473076717027
1487,1,24,23.823258345949856
1488,1,24,23.82502576249036
1489,1,24,23.826775504865456
1490,1,24,23.8285077498168
1491,1,24,23.830222672318634
1492,1,24,23.831920445595447
1493,1,24,23.833601241139494
1494,1,24,23.835265228728097
1495,1,24,23.836912576440817
1496,1,24,23.838543450676408
1497,1,24,23.840158016169642
1498,1,24,23.841756436007945
1499,1,24,23.843338871647866
1500,0,0,23.604905482931386
1501,0,0,23.368856428102074
1502,0,0,23.135167863821053
1503,0,0,22.903816185182844
1504,0,0,22.674778023331015
1505,0,0,22.448030243097705
1506,0,0,22.22354994066673
1507,0,0,22.00131444126006
1508,0,0,21.78130129684746
1509,0,0,21.563488283878986
1510,0,0,21.347853401040197
1511,0,0,21.134374867029795
1512,0,0,20.923031118359496
1513,0,0,20.7138008071759
1514,0,0,20.50666279910414
1515,0,0,20.3015961711131
1516,0,0,20.09858020940197
1517,0,0,19.89759440730795
1518,0,0,19.69861846323487
1519,0,0,19.50163227860252
1520,0,0,19.306615955816497
1521,0,0,19.113549796258333
1522,0,0,18.92241429829575
1523,0,0,18.73319015531279
1524,0,0,18.54585825375966
1525,0,0,18.360399671222066
1526,0,0,18.176795674509844
1527,0,0,17.995027717764746
1528,0,0,17.8150774405871
1529,0,0,17.63692666618123
1530,0,0,17.460557399519416
1531,0,0,17.285951825524222
1532,0,0,17.11309230726898
1533,0,0,16.94196138419629
1534,0,0,16.772541770354326
1535,0,0,16.604816352650783
1536,0,0,16.438768189124275
1537,0,0,16.274380507233033
1538,0,0,16.111636702160702
1539,0,0,15.950520335139094
1540,0,0,15.791015131787704
1541,0,0,15.633104980469827
1542,0,0,15.476773930665129
1543,0,0,15.322006191358478
1544,0,0,15.168786129444893
1545,0,0,15.017098268150445
1546,0,0,14.86692728546894
1547,0,0,14.71825801261425
1548,0,0,14.571075432488108
1549,0,0,14.425364678163227
1550,0,0,14.281111031381595
1551,0,0,14.138299921067778
1552,0,0,13.996916921857101
1553,0,0,13.856947752638531
1554,0,0,13.718378275112146
1555,0,0,13.581194492361025
1556,0,0,13.445382547437415
1557,0,0,13.310928721963041
1558,0,0,13.17781943474341
1559,0,0,13.046041240395976
1560,0,0,12.915580827992017
1561,0,0,12.786425019712096
1562,0,0,12.658560769514976
1563,0,0,12.531975161819826
1564,0,0,12.406655410201628
1565,0,0,12.282588856099611
1566,0,0,12.159762967538615
1567,0,0,12.038165337863228
1568,0,0,11.917783684484595
1569,0,0,11.798605847639749
1570,0,0,11.680619789163352
1571,0,0,11.563813591271717
1572,0,0,11.448175455359001
1573,0,0,11.33369370080541
1574,0,0,11.220356763797357
1575,0,0,11.108153196159384
1576,0,0,10.99707166419779
1577,0,0,10.887100947555812
1578,0,0,10.778229938080253
1579,0,0,10.67044763869945
1580,0,0,10.563743162312456
1581,0,0,10.458105730689331
1582,0,0,10.353524673382438
1583,0,0,10.249989426648614
1584,0,0,10.147489532382128
1585,0,0,10.046014637058306
1586,0,0,9.945554490687723
1587,0,0,9.846098945780845
1588,0,0,9.747637956323036
1589,0,0,9.650161576759805
1590,0,0,9.553659960992206
1591,0,0,9.458123361382285
1592,0,0,9.363542127768461
1593,0,0,9.269906706490778
1594,0,0,9.17720763942587
1595,0,0,9.085435563031611
1596,0,0,8.994581207401295
1597,0,0,8.904635395327281
1598,0,0,8.815589041374007
1599,0,0,8.727433150960268
1600,0,0,8.640158819450665
1601,0,0,8.553757231256158
1602,0,0,8.468219658943596
1603,0,0,8.38353746235416
1604,0,0,8.29970208773062
1605,0,0,8.216705066853313
1606,0,0,8.13453801618478
1607,0,0,8.053192636022933
1608,0,0,7.972660709662704
1609,0,0,7.892934102566077
1610,0,0,7.814004761540416
1611,0,0,7.735864713925012
1612,0,0,7.658506066785762
1613,0,0,7.581921006117904
1614,0,0,7.506101796056725
1615,0,0,7.431040778096158
1616,0,0,7.356730370315196
1617,0,0,7.283163066612044
1618,0,0,7.210331435945924
1619,0,0,7.138228121586464
1620,0,0,7.0668458403706
1621,0,0,6.996177381966894
1622,0,0,6.926215608147225
1623,0,0,6.856953452065753
1624,0,0,6.7883839175450955
1625,0,0,6.7205000783696445
1626,0,0,6.653295077585948
1627,0,0,6.586762126810089
1628,0,0,6.520894505541988
1629,0,0,6.455685560486568
1630,0,0,6.3911287048817025
1631,0,0,6.327217417832886
1632,0,0,6.263945243654557
1633,0,0,6.201305791218011
1634,0,0,6.1392927333058305
1635,0,0,6.0778998059727725
1636,0,0,6.017120807913045
1637,0,0,5.956949599833915
1638,0,0,5.897380103835576
1639,0,0,5.83840630279722
1640,0,0,5.780022239769248
1641,0,0,5.722222017371555
1642,0,0,5.66499979719784
1643,0,0,5.608349799225862
1644,0,0,5.552266301233604
1645,0,0,5.496743638221267
1646,0,0,5.441776201839055
1647,0,0,5.387358439820664
1648,0,0,5.333484855422458
1649,0,0,5.280150006868233
1650,0,0,5.227348506799551
1651,0,0,5.175075021731556
1652,0,0,5.123324271514241
1653,0,0,5.072091028799099
1654,0,0,5.021370118511108
1655,0,0,4.971156417325997
1656,0,0,4.921444853152736
1657,0,0,4.872230404621209
1658,0,0,4.823508100574997
1659,0,0,4.775273019569247
1660,0,0,4.727520289373555
1661,0,0,4.680245086479819
1662,0,0,4.633442635615021
1663,0,0,4.58710820925887
1664,0,0,4.541237127166282
1665,0,0,4.495824755894619
1666,0,0,4.450866508335673
1667,0,0,4.406357843252316
1668,0,0,4.362294264819793
1669,0,0,4.318671322171595
1670,0,0,4.2754846089498795
1671,0,0,4.232729762860381
1672,0,0,4.190402465231777
1673,0,0,4.148498440579459
1674,0,0,4.107013456173664
1675,0,0,4.065943321611928
1676,0,0,4.025283888395808
1677,0,0,3.9850310495118504
1678,0,0,3.945180739016732
1679,0,0,3.9057289316265646
1680,0,0,3.866671642310299
1681,0,0,3.8280049258871958
1682,0,0,3.789724876628324
1683,0,0,3.7518276278620406
1684,0,0,3.7143093515834202
1685,0,0,3.677166258067586
1686,0,0,3.64039459548691
1687,0,0,3.603990649532041
1688,0,0,3.5679507430367208
1689,0,0,3.5322712356063537
1690,0,0,3.4969485232502904
1691,0,0,3.4619790380177875
1692,0,0,3.4273592476376096
1693,0,0,3.3930856551612334
1694,0,0,3.359154798609621
1695,0,0,3.3255632506235244
1696,0,0,3.292307618117289
1697,0,0,3.2593845419361163
1698,0,0,3.226790696516755
1699,0,0,3.1945227895515877
1700,0,0,3.162577561656072
1701,0,0,3.1309517860395113
1702,0,0,3.099642268179116
1703,0,0,3.0686458454973247
1704,0,0,3.0379593870423514
1705,0,0,3.007579793171928
1706,0,0,2.9775039952402085
1707,0,0,2.9477289552878063
1708,0,0,2.9182516657349282
1709,0,0,2.889069149077579
1710,0,0,2.860178457586803
1711,0,0,2.831576673010935
1712,0,0,2.803260906280826
1713,0,0,2.7752282972180176
1714,0,0,2.747476014245837
1715,0,0,2.7200012541033787
1716,0,0,2.692801241562345
1717,0,0,2.6658732291467215
1718,0,0,2.639214496855254
1719,0,0,2.6128223518867015
1720,0,0,2.5866941283678346
1721,0,0,2.5608271870841564
1722,0,0,2.535218915213315
1723,0,0,2.5098667260611816
1724,0,0,2.4847680588005696
1725,0,0,2.459920378212564
1726,0,0,2.435321174430438
1727,0,0,2.410967962686134
1728,0,0,2.3868582830592726
1729,0,0,2.3629897002286797
1730,0,0,2.339359803226393
1731,0,0,2.3159662051941288
1732,0,0,2.2928065431421873
1733,0,0,2.2698784777107655
1734,0,0,2.2471796929336576
1735,0,0,2.224707896004321
1736,0,0,2.202460817044278
1737,0,0,2.180436208873835
1738,0,0,2.1586318467850965
1739,0,0,2.1370455283172456
1740,0,0,2.115675073034073
1741,0,0,2.0945183223037325
1742,0,0,2.073573139080695
1743,0,0,2.0528374076898883
1744,0,0,2.0323090336129894
1745,0,0,2.0119859432768594
1746,0,0,1.991866083844091
1747,0,0,1.97194742300565
1748,0,0,1.9522279487755934
1749,0,0,1.9327056692878375
1750,0,0,1.913378612594959
1751,0,0,1.8942448264690095
1752,0,0,1.8753023782043194
1753,0,0,1.8565493544222762
1754,0,0,1.8379838608780534
1755,0,0,1.8196040222692729
1756,0,0,1.80140798204658
1757,0,0,1.7833939022261143
1758,0,0,1.7655599632038532
1759,0,0,1.7479043635718148
1760,0,0,1.7304253199360966
1761,0,0,1.7131210667367356
1762,0,0,1.6959898560693683
1763,0,0,1.6790299575086747
1764,0,0,1.6622396579335879
1765,0,0,1.645617261354252
1766,0,0,1.6291610887407093
1767,0,0,1.6128694778533021
1768,0,0,1.596740783074769
1769,0,0,1.5807733752440214
1770,0,0,1.5649656414915811
1771,0,0,1.5493159850766653
1772,0,0,1.5338228252258987
1773,0,0,1.5184845969736398
1774,0,0,1.5032997510039035
1775,0,0,1.4882667534938645
1776,0,0,1.4733840859589258
1777,0,0,1.4586502450993366
1778,0,0,1.4440637426483431
1779,0,0,1.4296231052218598
1780,0,0,1.4153268741696412
1781,0,0,1.401173605427945
1782,0,0,1.3871618693736654
1783,0,0,1.3732902506799287
1784,0,0,1.3595573481731293
1785,0,0,1.345961774691398
1786,0,0,1.3325021569444842
1787,0,0,1.3191771353750392
1788,0,0,1.3059853640212888
1789,0,0,1.292925510381076
1790,0,0,1.2799962552772652
1791,0,0,1.2671962927244926
1792,0,0,1.2545243297972477
1793,0,0,1.2419790864992752
1794,0,0,1.2295592956342825
1795,0,0,1.2172637026779396
1796,0,0,1.2050910656511602
1797,0,0,1.1930401549946485
1798,0,0,1.1811097534447021
1799,0,0,1.1692986559102552
1800,0,0,1.1576056693511527
1801,0,0,1.1460296126576413
1802,0,0,1.1345693165310649
1803,0,0,1.1232236233657542
1804,0,0,1.1119913871320968
1805,0,0,1.1008714732607758
1806,0,0,1.0898627585281682
1807,0,0,1.0789641309428866
1808,0,0,1.0681744896334577
1809,0,0,1.0574927447371232
1810,0,0,1.046917817289752
1811,0,0,1.0364486391168544
1812,0,0,1.0260841527256859
1813,0,0,1.015823311198429
1814,0,0,1.0056650780864447
1815,0,0,0.9956084273055802
1816,0,0,0.9856523430325244
1817,0,0,0.9757958196021991
1818,0,0,0.9660378614061771
1819,0,0,0.9563774827921153
1820,0,0,0.9468137079641942
1821,0,0,0.9373455708845523
1822,0,0,0.9279721151757068
1823,0,0,0.9186923940239498
1824,0,0,0.9095054700837103
1825,0,0,0.9004104153828731
1826,0,0,0.8914063112290445
1827,0,0,0.882492248116754
1828,0,0,0.8736673256355865
1829,0,0,0.8649306523792306
1830,0,0,0.8562813458554384
1831,0,0,0.847718532396884
1832,0,0,0.8392413470729152
1833,0,0,0.830848933602186
1834,0,0,0.8225404442661641
1835,0,0,0.8143150398235025
1836,0,0,0.8061718894252675
1837,0,0,0.7981101705310149
1838,0,0,0.7901290688257047
1839,0,0,0.7822277781374476
1840,0,0,0.7744055003560731
1841,0,0,0.7666614453525125
1842,0,0,0.7589948308989873
1843,0,0,0.7514048825899975
1844,0,0,0.7438908337640975
1845,0,0,0.7364519254264565
1846,0,0,0.729087406172192
1847,0,0,0.7217965321104701
1848,0,0,0.7145785667893654
1849,0,0,0.7074327811214717
1850,0,0,0.7003584533102569
1851,0,0,0.6933548687771544
1852,0,0,0.6864213200893828
1853,0,0,0.679557106888489
1854,0,0,0.6727615358196042
1855,0,0,0.6660339204614082
1856,0,0,0.6593735812567941
1857,0,0,0.6527798454442262
1858,0,0,0.6462520469897839
1859,0,0,0.6397895265198861
1860,0,0,0.6333916312546872
1861,0,0,0.6270577149421404
1862,0,0,0.620787137792719
1863,0,0,0.6145792664147918
1864,0,0,0.6084334737506438
1865,0,0,0.6023491390131374
1866,0,0,0.596325647623006
1867,0,0,0.5903623911467759
1868,0,0,0.5844587672353081
1869,0,0,0.578614179562955
1870,0,0,0.5728280377673255
1871,0,0,0.5670997573896522
1872,0,0,0.5614287598157557
1873,0,0,0.5558144722175982
1874,0,0,0.5502563274954222
1875,0,0,0.544753764220468
1876,0,0,0.5393062265782633
1877,0,0,0.5339131643124807
1878,0,0,0.5285740326693559
1879,0,0,0.5232882923426623
1880,0,0,0.5180554094192357
1881,0,0,0.5128748553250433
1882,0,0,0.5077461067717929
1883,0,0,0.502668645704075
1884,0,0,0.49764195924703425
1885,0,0,0.4926655396545639
1886,0,0,0.48773888425801826
1887,0,0,0.4828614954154381
1888,0,0,0.4780328804612837
1889,0,0,0.4732525516566709
1890,0,0,0.4685200261401042
1891,0,0,0.4638348258787031
1892,0,0,0.4591964776199161
1893,0,0,0.45460451284371695
1894,0,0,0.4500584677152798
1895,0,0,0.445557883038127
